Stkcd	Accper	Typrep	Indcd	F070101B	F070201B
000016	2004-06-30	A	C39	1.004325	2.341348
000016	2004-03-31	A	C39	.948594	2.320019
000017	2014-09-30	A	C37	.978934	1.000000
000017	2014-06-30	A	C37	.968809	1.132792
000017	2014-03-31	A	C37	.880381	1.000000
000017	2013-12-31	A	C37	.999221	1.001493
000017	2013-09-30	A	C37	1.010630	1.000000
000017	2013-06-30	A	C37	1.006784	.959547
000017	2013-03-31	A	C37	1.004167	1.000000
000017	2012-12-31	A	C37	.018969	-3.700844
000017	2012-09-30	A	C37	-.043649	1.000000
000017	2012-06-30	A	C37	.002816	-29.637080
000017	2012-03-31	A	C37	.063672	1.000000
000017	2011-12-31	A	C37	1.594625	1.147837
000017	2011-09-30	A	C37	1.955368	1.000000
000017	2011-06-30	A	C37	1.642633	1.135981
000017	2011-03-31	A	C37	.223681	1.000000
000017	2010-12-31	A	C37	2.000583	1.088190
000017	2010-09-30	A	C37	.086226	1.000000
000017	2010-06-30	A	C37	.163581	1.000000
000017	2010-03-31	A	C37	.179961	1.000000
000017	2009-12-31	A	C37	.119579	.395918
000017	2009-09-30	A	C37	.033877	1.000000
000017	2009-06-30	A	C37	.158167	1.000000
000017	2009-03-31	A	C37	.184053	1.000000
000017	2008-12-31	A	C37	.278855	.085677
000017	2008-09-30	A	C37	-.906402	1.000000
000017	2008-06-30	A	C37	2.905077	1.000000
000017	2008-03-31	A	C37	-1.220234	1.000000
000017	2007-12-31	A	C37	.529598	1.304520
000017	2007-09-30	A	C37	11.329492	1.000000
000017	2007-06-30	A	C37	2.292982	1.114812
000017	2007-03-31	A	C37	1.415070	1.000000
000017	2006-12-31	A	C37	2.499287	.485889
000017	2006-09-30	A	C37	1.820684	.218734
000017	2006-06-30	A	C37	1.043360	.167649
000017	2006-03-31	A	C37	4.162362	1.000000
000017	2005-12-31	A	C37	-.236326	-8.627551
000017	2005-09-30	A	C37	.056122	8.235560
000017	2005-06-30	A	C37	-.639860	22.563683
000017	2005-03-31	A	C37	.861357	1.000000
000017	2004-12-31	A	C37	.790590	-.163761
000017	2004-09-30	A	C37	3.442081	7.066859
000017	2004-06-30	A	C37	4.854117	7.966418
000017	2004-03-31	A	C37	7.725760	8.181668
000018	2014-09-30	A	C17	.806650	1.000000
000018	2014-06-30	A	C17	.920471	1.223971
000018	2014-03-31	A	C17	.924023	1.000000
000018	2013-12-31	A	C17	1.024179	1.417999
000018	2013-09-30	A	C17	.901199	1.000000
000018	2013-06-30	A	C17	.933554	.963088
000018	2013-03-31	A	C17	.936611	1.000000
000018	2012-12-31	A	C17	2.535871	-3.847044
000018	2012-09-30	A	C17	1.019842	1.000000
000018	2012-06-30	A	C17	1.011350	.659198
000018	2012-03-31	A	C17	-.705913	1.000000
000018	2011-12-31	A	C17	.981897	.985470
000018	2011-09-30	A	C17	1.041847	1.000000
000018	2011-06-30	A	C17	.955685	.806760
000018	2011-03-31	A	C17	1.058339	1.000000
000018	2010-12-31	A	C17	1.280465	2.308052
000018	2010-09-30	A	C17	.907254	1.000000
000018	2010-06-30	A	C17	.933315	1.372981
000018	2010-03-31	A	C17	1.085751	1.000000
000018	2009-12-31	A	C17	1.068788	1.320812
000018	2009-09-30	A	C17	-.695795	1.000000
000018	2009-06-30	A	C17	.695827	-.499923
000018	2009-03-31	A	C17	.850201	1.000000
000018	2008-12-31	A	C17	1.013527	.830413
000018	2008-09-30	A	C17	1.110810	1.000000
000018	2008-06-30	A	C17	1.270449	.589375
000018	2008-03-31	A	C17	1.072939	1.000000
000018	2007-12-31	A	C17	.944121	.920195
000018	2007-09-30	A	C17	.955207	1.000000
000018	2007-06-30	A	C17	.939539	.872110
000018	2007-03-31	A	C17	.976967	1.000000
000018	2006-12-31	A	C17	1.428729	1.547167
000018	2006-09-30	A	C17	.665292	.123191
000018	2006-06-30	A	C17	.585513	-.322447
000018	2006-03-31	A	C17	.343130	-2.231854
000018	2005-12-31	A	C17	.771022	.431330
000018	2005-09-30	A	C17	.633560	-.033214
000018	2005-06-30	A	C17	.404819	-2.799571
000018	2005-03-31	A	C17	.425395	-2.084923
000018	2004-12-31	A	C17	7.010358	3.658564
000018	2004-09-30	A	C17	6.252279	3.230971
000018	2004-06-30	A	C17	3.192349	2.861803
000018	2004-03-31	A	C17	1.796997	1.000000
000019	2014-09-30	A	C15	1.038262	1.000000
000019	2014-06-30	A	C15	1.042986	.271617
000019	2014-03-31	A	C15	1.166174	1.000000
000019	2013-12-31	A	C15	.998041	1.375565
000019	2013-09-30	A	C15	1.017003	1.000000
000019	2013-06-30	A	C15	1.078778	-5.343445
000019	2013-03-31	A	C15	.840923	1.000000
000019	2012-12-31	A	C15	.993705	1.246908
000019	2012-09-30	A	C15	.998652	1.000000
000019	2012-06-30	A	C15	1.004245	1.101478
000019	2012-03-31	A	C15	.520580	1.000000
000019	2011-12-31	A	C15	1.216179	1.996778
000019	2011-09-30	A	C15	1.164004	1.000000
000019	2011-06-30	A	C15	1.521062	1.613999
000019	2011-03-31	A	C15	.575054	1.000000
000019	2010-12-31	A	C15	1.880223	1.664510
000019	2010-09-30	A	C15	.648686	1.000000
000019	2010-06-30	A	C15	.735331	.475140
000019	2010-03-31	A	C15	.754642	1.000000
000019	2009-12-31	A	C15	.170262	-7.664118
000019	2009-09-30	A	C15	1.476158	1.000000
000019	2009-06-30	A	C15	3.508881	2.575284
000019	2009-03-31	A	C15	.845033	1.000000
000019	2008-12-31	A	C15	1.253293	1.459772
000019	2008-09-30	A	C15	1.147334	1.354328
000019	2008-06-30	A	C15	1.155477	1.495323
000019	2008-03-31	A	C15	2.482976	3.883722
000019	2007-12-31	A	C15	1.095282	1.228308
000019	2007-09-30	A	C15	1.236676	1.411229
000019	2007-06-30	A	C15	1.211085	1.367000
000019	2007-03-31	A	C15	2.712355	2.272463
000019	2006-12-31	A	C15	1.071956	1.211640
000019	2006-09-30	A	C15	1.818091	1.853217
000019	2006-06-30	A	C15	1.400567	1.571818
000019	2006-03-31	A	C15	2.236139	2.153496
000019	2005-12-31	A	C15	2.361499	1.790088
000019	2005-09-30	A	C15	2.797474	2.038106
000019	2005-06-30	A	C15	2.357137	1.925423
000019	2005-03-31	A	C15	4.044393	2.348147
000019	2004-12-31	A	C15	-2.263790	2.136426
000019	2004-09-30	A	C15	2.331662	1.533828
000019	2004-06-30	A	C15	3.754490	1.687083
000019	2004-03-31	A	C15	3.767043	1.806016
000020	2014-09-30	A	C39	18.264982	1.000000
000020	2014-06-30	A	C39	5.869314	1.680978
000020	2014-03-31	A	C39	7.607605	1.000000
000020	2013-12-31	A	C39	-1.824734	2.460644
000020	2013-09-30	A	C39	27.427285	1.000000
000020	2013-06-30	A	C39	5.073652	1.720219
000020	2013-03-31	A	C39	5.891778	1.000000
000020	2012-12-31	A	C39	5.678301	1.741687
000020	2012-09-30	A	C39	2.755062	1.000000
000020	2012-06-30	A	C39	2.166578	1.436348
000020	2012-03-31	A	C39	1.825801	1.000000
000020	2011-12-31	A	C39	2.305672	1.563978
000020	2011-09-30	A	C39	2.254831	1.000000
000020	2011-06-30	A	C39	1.795352	1.433522
000020	2011-03-31	A	C39	2.164212	1.000000
000020	2010-12-31	A	C39	2.445929	1.573137
000020	2010-09-30	A	C39	1.652992	1.000000
000020	2010-06-30	A	C39	1.446723	1.277196
000020	2010-03-31	A	C39	1.279851	1.000000
000020	2009-12-31	A	C39	2.637205	1.923467
000020	2009-09-30	A	C39	1.819994	1.000000
000020	2009-06-30	A	C39	2.270093	1.872275
000020	2009-03-31	A	C39	1.715177	1.000000
000020	2008-12-31	A	C39	2.328144	2.650136
000020	2008-09-30	A	C39	-2.498261	1.000000
000020	2008-06-30	A	C39	-.185797	1.000000
000020	2008-03-31	A	C39	2.495623	1.000000
000020	2007-12-31	A	C39	1.197850	1.939962
000020	2007-09-30	A	C39	1.281379	1.000000
000020	2007-06-30	A	C39	.110344	1.000000
000020	2007-03-31	A	C39	11.585719	1.000000
000020	2006-12-31	A	C39	.733907	-.771341
000020	2006-09-30	A	C39	3.752956	4.736209
000020	2006-06-30	A	C39	5.356949	5.146597
000020	2006-03-31	A	C39	3.318933	4.307805
000020	2005-12-31	A	C39	2.008994	2.828109
000020	2005-09-30	A	C39	2.400960	3.079953
000020	2005-06-30	A	C39	9.557645	4.137307
000020	2005-03-31	A	C39	-1.186798	8.183816
000020	2004-12-31	A	C39	.837501	.353629
000020	2004-09-30	A	C39	-.384670	13.577191
000020	2004-06-30	A	C39	-.780508	.942786
000020	2004-03-31	A	C39	15.600151	4.189527
000021	2014-09-30	A	C39	.218158	1.000000
000021	2014-06-30	A	C39	-16.019959	-.243563
000021	2014-03-31	A	C39	1.571355	1.000000
000021	2013-12-31	A	C39	-.175523	-4.377513
000021	2013-09-30	A	C39	-.238510	1.000000
000021	2013-06-30	A	C39	-.915048	-.816352
000021	2013-03-31	A	C39	-.305992	1.000000
000021	2012-12-31	A	C39	-.357293	-13.574232
000021	2012-09-30	A	C39	.747453	1.000000
000021	2012-06-30	A	C39	.746346	4.147178
000021	2012-03-31	A	C39	.683020	1.000000
000021	2011-12-31	A	C39	.717278	2.621558
000021	2011-09-30	A	C39	.828428	1.000000
000021	2011-06-30	A	C39	.805912	2.612716
000021	2011-03-31	A	C39	.767754	1.000000
000021	2010-12-31	A	C39	.950751	1.765133
000021	2010-09-30	A	C39	.941329	1.000000
000021	2010-06-30	A	C39	.942721	1.686305
000021	2010-03-31	A	C39	.892009	1.000000
000021	2009-12-31	A	C39	.899004	1.879702
000021	2009-09-30	A	C39	.887039	1.000000
000021	2009-06-30	A	C39	.894299	2.093017
000021	2009-03-31	A	C39	.874135	1.000000
000021	2008-12-31	A	C39	1.015353	1.390827
000021	2008-09-30	A	C39	1.055257	1.000000
000021	2008-06-30	A	C39	1.140675	1.566343
000021	2008-03-31	A	C39	1.141997	1.000000
000021	2007-12-31	A	C39	.998347	1.093951
000021	2007-09-30	A	C39	.980117	1.000000
000021	2007-06-30	A	C39	.988861	1.072033
000021	2007-03-31	A	C39	.996302	1.000000
000021	2006-12-31	A	C39	1.000208	1.156437
000021	2006-09-30	A	C39	.962383	1.157011
000021	2006-06-30	A	C39	.956253	1.145877
000021	2006-03-31	A	C39	.982784	1.132404
000021	2005-12-31	A	C39	.972960	1.140145
000021	2005-09-30	A	C39	.984616	1.169005
000021	2005-06-30	A	C39	.961332	1.145280
000021	2005-03-31	A	C39	.963212	1.135664
000021	2004-12-31	A	C39	.963843	1.371512
000021	2004-09-30	A	C39	.968163	1.410067
000021	2004-06-30	A	C39	.956692	1.485893
000021	2004-03-31	A	C39	.974336	1.379566
000022	2014-09-30	A	G55	1.105228	1.000000
000022	2014-06-30	A	G55	1.108554	1.308030
000022	2014-03-31	A	G55	1.132098	1.000000
000022	2013-12-31	A	G55	1.053891	1.284636
000022	2013-09-30	A	G55	1.036293	1.000000
000022	2013-06-30	A	G55	1.029427	1.241887
000022	2013-03-31	A	G55	1.056483	1.000000
000022	2012-12-31	A	G55	1.095510	1.257201
000022	2012-09-30	A	G58	1.088349	1.000000
000022	2012-06-30	A	G58	1.096812	1.254599
000022	2012-03-31	A	G58	1.088986	1.000000
000022	2011-12-31	A	G58	1.015154	1.243084
000022	2011-09-30	A	G58	1.078186	1.000000
000022	2011-06-30	A	G58	1.070930	1.235026
000022	2011-03-31	A	G58	1.061724	1.000000
000022	2010-12-31	A	G58	.989076	1.231099
000022	2010-09-30	A	G58	1.017167	1.000000
000022	2010-06-30	A	G58	1.009962	1.221554
000022	2010-03-31	A	G58	1.005476	1.000000
000022	2009-12-31	A	G58	1.015553	1.306126
000022	2009-09-30	A	G58	1.017801	1.000000
000022	2009-06-30	A	G58	1.032178	1.319193
000022	2009-03-31	A	G58	1.043077	1.000000
000022	2008-12-31	A	G58	.942989	1.229703
000022	2008-09-30	A	G58	1.034296	1.000000
000022	2008-06-30	A	G58	1.028509	1.202534
000022	2008-03-31	A	G58	1.037217	1.000000
000022	2007-12-31	A	G58	1.027204	1.237726
000022	2007-09-30	A	G58	1.073223	1.000000
000022	2007-06-30	A	G58	1.060985	1.232491
000022	2007-03-31	A	G58	1.067296	1.000000
000022	2006-12-31	A	G58	1.049096	1.225409
000022	2006-09-30	A	G58	1.058280	1.189993
000022	2006-06-30	A	G58	1.050318	1.199850
000022	2006-03-31	A	G58	1.054504	1.202214
000022	2005-12-31	A	G58	1.049794	1.178918
000022	2005-09-30	A	G58	1.043938	1.148680
000022	2005-06-30	A	G58	1.028637	1.140720
000022	2005-03-31	A	G58	1.025964	1.140275
000022	2004-12-31	A	G58	1.032027	1.163338
000022	2004-09-30	A	G58	1.032458	1.170394
000022	2004-06-30	A	G58	1.031391	1.185151
000022	2004-03-31	A	G58	1.034712	1.200055
000023	2014-09-30	A	C30	1.598749	1.000000
000023	2014-06-30	A	C30	20.898341	2.581941
000023	2014-03-31	A	C30	.470184	1.000000
000023	2013-12-31	A	C30	1.687286	1.735643
000023	2013-09-30	A	C30	1.760936	1.000000
000023	2013-06-30	A	C30	1.603723	1.804209
000023	2013-03-31	A	C30	.672912	1.000000
000023	2012-12-31	A	C30	1.562127	1.447786
000023	2012-09-30	A	E47	-2.156442	1.000000
000023	2012-06-30	A	E47	-.478677	5.391312
000023	2012-03-31	A	E47	.360586	1.000000
000023	2011-12-31	A	E47	1.972214	1.716417
000023	2011-09-30	A	E47	4.435338	1.000000
000023	2011-06-30	A	E47	3.989983	2.202529
000023	2011-03-31	A	E47	2.055641	1.000000
000023	2010-12-31	A	E47	1.731004	1.781269
000023	2010-09-30	A	E47	1.760389	1.000000
000023	2010-06-30	A	E47	7.751576	2.621652
000023	2010-03-31	A	E47	.598207	1.000000
000023	2009-12-31	A	E47	1.357824	2.121187
000023	2009-09-30	A	E47	1.784492	1.000000
000023	2009-06-30	A	E47	-.421722	11.685205
000023	2009-03-31	A	E47	.644658	1.000000
000023	2008-12-31	A	E47	1.677903	2.032235
000023	2008-09-30	A	E47	2.337550	1.000000
000023	2008-06-30	A	E47	2.163467	2.454580
000023	2008-03-31	A	E47	.657187	1.000000
000023	2007-12-31	A	E47	1.473441	2.208740
000023	2007-09-30	A	E47	2.968939	1.000000
000023	2007-06-30	A	E47	1.301861	1.719932
000023	2007-03-31	A	E47	1.105106	1.000000
000023	2006-12-31	A	E47	1.292849	1.685650
000023	2006-09-30	A	E47	1.824607	2.129602
000023	2006-06-30	A	E47	.248233	-6.638042
000023	2006-03-31	A	E47	.586830	-.079838
000023	2005-12-31	A	E47	.196550	-2.179352
000023	2005-09-30	A	E47	-2.166676	3.258703
000023	2005-06-30	A	E47	9.204333	2.247253
000023	2005-03-31	A	E47	-.289731	8.578281
000023	2004-12-31	A	E47	2.421589	1.960533
000023	2004-09-30	A	E47	-1.374053	3.269046
000023	2004-06-30	A	E47	-1.113340	3.234154
000023	2004-03-31	A	E47	-.564415	1.000000
000024	2014-09-30	A	K70	1.113796	1.000000
000024	2014-06-30	A	K70	1.097096	1.064687
000024	2014-03-31	A	K70	1.134894	1.000000
000024	2013-12-31	A	K70	1.077124	1.044509
000024	2013-09-30	A	K70	1.024005	1.000000
000024	2013-06-30	A	K70	1.015493	1.022277
000024	2013-03-31	A	K70	1.035331	1.000000
000024	2012-12-31	A	K70	1.063577	1.036157
000024	2012-09-30	A	K70	1.059124	1.000000
000024	2012-06-30	A	K70	1.067050	1.043027
000024	2012-03-31	A	K70	1.062622	1.000000
000024	2011-12-31	A	K70	.962467	1.048781
000024	2011-09-30	A	K70	.992730	1.000000
000024	2011-06-30	A	K70	.969962	1.043452
000024	2011-03-31	A	K70	1.026272	1.000000
000024	2010-12-31	A	K70	1.028426	1.055663
000024	2010-09-30	A	K70	.998823	1.000000
000024	2010-06-30	A	K70	1.001665	1.051946
000024	2010-03-31	A	K70	.997570	1.000000
000024	2009-12-31	A	K70	.993246	1.080961
000024	2009-09-30	A	K70	1.026832	1.000000
000024	2009-06-30	A	K70	1.055308	1.138939
000024	2009-03-31	A	K70	.929652	1.000000
000024	2008-12-31	A	K70	1.023746	1.121886
000024	2008-09-30	A	K70	1.090591	1.000000
000024	2008-06-30	A	K70	1.110441	1.212905
000024	2008-03-31	A	K70	1.147695	1.000000
000024	2007-12-31	A	K70	1.007291	1.093759
000024	2007-09-30	A	K70	1.020975	1.000000
000024	2007-06-30	A	K70	1.029934	1.000000
000024	2007-03-31	A	K70	1.137493	1.000000
000024	2006-12-31	A	K70	.989005	1.202900
000024	2006-09-30	A	K70	.990944	1.142745
000024	2006-06-30	A	K70	.920751	1.132961
000024	2006-03-31	A	K70	.932490	1.286245
000024	2005-12-31	A	K70	.932000	1.206629
000024	2005-09-30	A	K70	.825020	1.215632
000024	2005-06-30	A	K70	.897148	1.086073
000024	2005-03-31	A	K70	.998291	1.109787
000024	2004-12-31	A	K70	1.021743	1.091134
000024	2004-09-30	A	K70	.986042	1.127083
000024	2004-06-30	A	K70	.993362	1.125088
000024	2004-03-31	A	K70	1.011174	1.173861
000025	2014-09-30	A	F51	4.245255	1.000000
000025	2014-06-30	A	F51	2.536483	1.501920
000025	2014-03-31	A	F51	2.178554	1.000000
000025	2013-12-31	A	F51	2.183676	1.410894
000025	2013-09-30	A	F51	1.419679	1.000000
000025	2013-06-30	A	F51	3.721373	1.596970
000025	2013-03-31	A	F51	1.833547	1.000000
000025	2012-12-31	A	F51	2.091462	1.729545
000025	2012-09-30	A	F51	.262302	1.000000
000025	2012-06-30	A	F51	.552398	-.511197
000025	2012-03-31	A	F51	.123025	1.000000
000025	2011-12-31	A	F51	2.257765	2.073647
000025	2011-09-30	A	F51	-2.419661	1.000000
000025	2011-06-30	A	F51	8.473584	2.707326
000025	2011-03-31	A	F51	5.454701	1.000000
000025	2010-12-31	A	F51	3.566003	2.400109
000025	2010-09-30	A	F51	4.276080	1.000000
000025	2010-06-30	A	S90	3.053532	2.289315
000025	2010-03-31	A	S90	-4.442371	1.000000
000025	2009-12-31	A	S90	2.111253	1.930209
000025	2009-09-30	A	S90	3.578319	1.000000
000025	2009-06-30	A	S90	2.264713	2.163787
000025	2009-03-31	A	S90	.685351	1.000000
000025	2008-12-31	A	S90	6.791439	2.135021
000025	2008-09-30	A	S90	-2.482947	1.000000
000025	2008-06-30	A	S90	-.740495	2.971119
000025	2008-03-31	A	S90	.191401	1.000000
000025	2007-12-31	A	S90	3.052892	1.981884
000025	2007-09-30	A	S90	16.314030	1.000000
000025	2007-06-30	A	S90	85.423392	1.000000
000025	2007-03-31	A	S90	-.824862	1.000000
000025	2006-12-31	A	S90	.865874	.673500
000025	2006-09-30	A	S90	2.244067	2.266600
000025	2006-06-30	A	S90	2.489271	2.367320
000025	2006-03-31	A	S90	22.483823	2.888533
000025	2005-12-31	A	S90	1.926585	2.081145
000025	2005-09-30	A	S90	2.024891	2.165447
000025	2005-06-30	A	S90	1.907488	2.572611
000025	2005-03-31	A	S90	-12.249171	4.512029
000025	2004-12-31	A	S90	1.872907	1.817675
000025	2004-09-30	A	S90	2.726583	2.278169
000025	2004-06-30	A	S90	7.345385	2.419652
000025	2004-03-31	A	S90	6.693098	2.407894
000026	2014-09-30	A	F52	1.536173	1.000000
000026	2014-06-30	A	F52	1.516371	1.425474
000026	2014-03-31	A	F52	1.492897	1.000000
000026	2013-12-31	A	F52	1.661938	1.515070
000026	2013-09-30	A	F52	1.572919	1.000000
000026	2013-06-30	A	F52	1.576408	1.475856
000026	2013-03-31	A	F52	1.585161	1.000000
000026	2012-12-31	A	F52	1.869356	1.437375
000026	2012-09-30	A	F52	1.749791	1.000000
000026	2012-06-30	A	F52	1.723936	1.323826
000026	2012-03-31	A	F52	1.605792	1.000000
000026	2011-12-31	A	F52	1.340367	1.303816
000026	2011-09-30	A	F52	1.256903	1.000000
000026	2011-06-30	A	F52	1.273348	1.240766
000026	2011-03-31	A	F52	1.272739	1.000000
000026	2010-12-31	A	F52	1.421260	1.383380
000026	2010-09-30	A	F52	1.399341	1.000000
000026	2010-06-30	A	C35	1.413031	1.345185
000026	2010-03-31	A	C35	1.398798	1.000000
000026	2009-12-31	A	C35	1.485589	1.391804
000026	2009-09-30	A	C35	1.500163	1.000000
000026	2009-06-30	A	C35	1.601885	1.393810
000026	2009-03-31	A	C35	1.756694	1.000000
000026	2008-12-31	A	C35	1.613469	1.301387
000026	2008-09-30	A	C35	1.457614	1.000000
000026	2008-06-30	A	C35	1.361948	1.274756
000026	2008-03-31	A	C35	1.296399	1.000000
000026	2007-12-31	A	C35	1.254049	1.307238
000026	2007-09-30	A	C35	1.193370	1.000000
000026	2007-06-30	A	C35	1.219877	1.260948
000026	2007-03-31	A	C35	1.200978	1.000000
000026	2006-12-31	A	C35	1.163132	1.389563
000026	2006-09-30	A	C35	1.117672	1.471759
000026	2006-06-30	A	C35	1.122115	1.455960
000026	2006-03-31	A	C35	1.139557	1.767549
000026	2005-12-31	A	C35	1.081094	1.678831
000026	2005-09-30	A	C35	1.102063	1.899318
000026	2005-06-30	A	C35	1.079210	1.517719
000026	2005-03-31	A	C35	1.286400	3.670915
000026	2004-12-31	A	C35	.972332	3.986150
000026	2004-09-30	A	C35	.912331	2.480839
000026	2004-06-30	A	C35	.919335	2.294214
000026	2004-03-31	A	C35	.968883	1.581010
000027	2014-09-30	A	D44	1.211031	1.000000
000027	2014-06-30	A	D44	1.203367	1.453164
000027	2014-03-31	A	D44	1.245466	1.000000
000027	2013-12-31	A	D44	1.211444	1.534435
000027	2013-09-30	A	D44	1.219657	1.000000
000027	2013-06-30	A	D44	1.241567	1.518477
000027	2013-03-31	A	D44	1.296241	1.000000
000027	2012-12-31	A	D44	1.274145	1.669758
000027	2012-09-30	A	D44	1.258720	1.000000
000027	2012-06-30	A	D44	1.253866	1.621729
000027	2012-03-31	A	D44	1.255638	1.000000
000027	2011-12-31	A	D44	1.261879	1.780397
000027	2011-09-30	A	D44	1.173407	1.000000
000027	2011-06-30	A	D44	1.151963	1.573057
000027	2011-03-31	A	D44	1.170838	1.000000
000027	2010-12-31	A	D44	1.156614	1.568442
000027	2010-09-30	A	D44	1.121172	1.000000
000027	2010-06-30	A	D44	1.126119	1.425005
000027	2010-03-31	A	D44	1.140943	1.000000
000027	2009-12-31	A	D44	1.136810	1.393103
000027	2009-09-30	A	D44	1.133868	1.000000
000027	2009-06-30	A	D44	1.159006	1.340106
000027	2009-03-31	A	D44	1.462025	1.000000
000027	2008-12-31	A	D44	1.390248	1.588051
000027	2008-09-30	A	D44	1.306378	1.000000
000027	2008-06-30	A	D44	1.352666	1.554125
000027	2008-03-31	A	D44	1.263162	1.000000
000027	2007-12-31	A	D44	1.136261	1.407583
000027	2007-09-30	A	D44	1.032488	1.000000
000027	2007-06-30	A	D44	1.046132	1.295560
000027	2007-03-31	A	D44	1.056569	1.000000
000027	2006-12-31	A	D44	1.041233	1.324004
000027	2006-09-30	A	D44	1.043218	1.313700
000027	2006-06-30	A	D44	1.039425	1.352779
000027	2006-03-31	A	D44	1.048070	1.000000
000027	2005-12-31	A	D44	1.042664	1.339805
000027	2005-09-30	A	D44	1.051485	1.678372
000027	2005-06-30	A	D44	1.043679	1.757950
000027	2005-03-31	A	D44	1.046974	1.740110
000027	2004-12-31	A	D44	1.020539	1.630395
000027	2004-09-30	A	D44	1.014479	1.646489
000027	2004-06-30	A	D44	1.014235	1.634041
000027	2004-03-31	A	D44	1.015579	1.675592
000028	2014-09-30	A	F51	1.158941	1.000000
000028	2014-06-30	A	F51	1.159785	1.108606
000028	2014-03-31	A	F51	1.220599	1.000000
000028	2013-12-31	A	F51	1.249438	1.127103
000028	2013-09-30	A	F51	1.236506	1.000000
000028	2013-06-30	A	F51	1.232610	1.130206
000028	2013-03-31	A	F51	1.182795	1.000000
000028	2012-12-31	A	F51	1.268711	1.130300
000028	2012-09-30	A	F51	1.266226	1.000000
000028	2012-06-30	A	F51	1.288091	1.117648
000028	2012-03-31	A	F51	1.292895	1.000000
000028	2011-12-31	A	F51	1.333270	1.175514
000028	2011-09-30	A	F51	1.294208	1.000000
000028	2011-06-30	A	F51	1.282047	1.174568
000028	2011-03-31	A	F51	1.225505	1.000000
000028	2010-12-31	A	F51	1.242895	1.205901
000028	2010-09-30	A	F51	1.236844	1.000000
000028	2010-06-30	A	C27	1.226213	1.264323
000028	2010-03-31	A	C27	1.185796	1.000000
000028	2009-12-31	A	C27	1.196531	1.231134
000028	2009-09-30	A	C27	1.166168	1.000000
000028	2009-06-30	A	C27	1.152595	1.160620
000028	2009-03-31	A	C27	1.134343	1.000000
000028	2008-12-31	A	C27	1.263033	1.187134
000028	2008-09-30	A	C27	1.247664	1.000000
000028	2008-06-30	A	C27	1.263063	1.193171
000028	2008-03-31	A	C27	1.250018	1.000000
000028	2007-12-31	A	C27	1.156322	1.165899
000028	2007-09-30	A	C27	1.143979	1.000000
000028	2007-06-30	A	C27	1.154716	1.149915
000028	2007-03-31	A	C27	1.145165	1.000000
000028	2006-12-31	A	C27	1.195317	1.257493
000028	2006-09-30	A	C27	1.182332	1.088076
000028	2006-06-30	A	C27	1.150417	1.033775
000028	2006-03-31	A	C27	1.131352	.964553
000028	2005-12-31	A	C27	.960828	1.581505
000028	2005-09-30	A	C27	.987702	1.548403
000028	2005-06-30	A	C27	.992615	1.531072
000028	2005-03-31	A	C27	1.008620	1.361588
000028	2004-12-31	A	C27	1.096772	1.738547
000028	2004-09-30	A	C27	1.166658	1.815498
000028	2004-06-30	A	C27	1.196440	1.930362
