Stkcd	Accper	C001000000
000023	2014-06-30	-56167516.83
000023	2014-03-31	-29171422.36
000023	2013-12-31	29297887.44
000023	2013-01-01	-80753805.26
000023	2013-09-30	14418692.93
000023	2013-06-30	26369474.25
000023	2013-03-31	39235552.63
000023	2012-12-31	-80753805.26
000023	2012-01-01	38798985.44
000023	2012-09-30	12025723.45
000023	2012-06-30	15172209.18
000023	2012-03-31	-17943731.05
000023	2011-12-31	38798985.44
000023	2011-09-30	3145437.77
000023	2011-06-30	6085106.51
000023	2011-03-31	17801381.45
000023	2010-12-31	126744798.55
000023	2010-09-30	78239905.34
000023	2010-06-30	47001793.49
000023	2010-03-31	9742077.40
000023	2009-12-31	87062586.46
000023	2009-09-30	65164638.63
000023	2009-06-30	44219784.99
000023	2009-03-31	2366594.73
000023	2008-12-31	-76619211.12
000023	2008-09-30	-79778533.75
000023	2008-06-30	-71601327.77
000023	2008-03-31	-244714.41
000023	2007-12-31	-67616899.87
000023	2007-09-30	-17651622.60
000023	2007-06-30	1238042.49
000023	2007-03-31	9528126.64
000023	2006-12-31	34751564.98
000023	2006-09-30	-20520313.81
000023	2006-06-30	43574033.61
000023	2006-03-31	50593513.48
000023	2005-12-31	82123262.66
000023	2005-09-30	42846602.39
000023	2005-06-30	55519559.33
000023	2005-03-31	42276118.15
000023	2004-12-31	87709570.92
000023	2004-09-30	20382774.11
000023	2004-06-30	-2816575.05
000024	2014-09-30	-5494631791.92
000024	2014-06-30	-7332324397.12
000024	2014-03-31	-4330633173.95
000024	2013-12-31	495923554.51
000024	2013-01-01	5098777753.73
000024	2013-09-30	793743280.63
000024	2013-06-30	-1275505230.57
000024	2013-03-31	790021934.12
000024	2012-12-31	5098777753.73
000024	2012-01-01	-2112339698.00
000024	2012-09-30	3688261358.00
000024	2012-06-30	2420308063.00
000024	2012-03-31	-232454924.00
000024	2011-12-31	-2112339698.00
000024	2011-09-30	-2741396512.00
000024	2011-06-30	-3024942771.00
000024	2011-03-31	-928182873.00
000024	2010-12-31	-4446294010.00
000024	2010-09-30	-2238066670.00
000024	2010-06-30	-1998549301.00
000024	2010-03-31	-793859169.00
000024	2009-12-31	7054731333.00
000024	2009-09-30	5152035316.00
000024	2009-06-30	3146422732.00
000024	2009-03-31	94612265.00
000024	2008-12-31	-3919843675.00
000024	2008-09-30	-2787625759.00
000024	2008-06-30	-3170461427.00
000024	2008-03-31	-1376427361.00
000024	2007-12-31	-4002591582.00
000024	2007-09-30	-2192976635.00
000024	2007-06-30	-1689354444.00
000024	2007-03-31	-1243202555.00
000024	2006-12-31	-1920152158.00
000024	2006-09-30	-275679447.00
000024	2006-06-30	58220893.00
000024	2006-03-31	-181362220.00
000024	2005-12-31	-1366547989.00
000024	2005-09-30	-691833169.00
000024	2005-06-30	-393369698.00
000024	2005-03-31	-7606798.00
000024	2004-12-31	-1215908082.00
000024	2004-09-30	-617696779.00
000024	2004-06-30	-598952730.00
000024	2004-03-31	-963359754.00
000025	2014-09-30	24703464.95
000025	2014-06-30	-4185311.96
000025	2014-03-31	-14227400.17
000025	2013-12-31	-2629634.80
000025	2013-01-01	-7756382.47
000025	2013-09-30	28206996.62
000025	2013-06-30	36298462.37
000025	2013-03-31	-4583172.09
000025	2012-12-31	-7756382.47
000025	2012-01-01	-14738664.02
000025	2012-09-30	-5625542.69
000025	2012-06-30	-5034466.47
000025	2012-03-31	-15234783.72
000025	2011-12-31	-14738664.02
000025	2011-09-30	-19262330.04
000025	2011-06-30	6776674.04
000025	2011-03-31	-5889244.87
000025	2010-12-31	7143993.37
000025	2010-09-30	-18843835.46
000025	2010-06-30	-19733147.73
000025	2010-03-31	-15324645.40
000025	2009-12-31	26475163.85
000025	2009-09-30	10675795.19
000025	2009-06-30	44724984.28
000025	2009-03-31	10644838.47
000025	2008-12-31	35478077.98
000025	2008-09-30	20897146.18
000025	2008-06-30	14789668.40
000025	2008-03-31	14043818.51
000025	2007-12-31	-61994274.41
000025	2007-09-30	-18743666.51
000025	2007-06-30	-508133.27
000025	2007-03-31	-25218098.63
000025	2006-12-31	5551011.33
000025	2006-09-30	-61976661.09
000025	2006-06-30	-20752644.11
000025	2006-03-31	5200158.82
000025	2005-12-31	35943414.04
000025	2005-09-30	17415159.46
000025	2005-06-30	99757526.57
000025	2005-03-31	33869196.24
000025	2004-12-31	-79921661.82
000025	2004-09-30	-92289840.08
000025	2004-06-30	-83725379.44
000025	2004-03-31	-29118142.99
000026	2014-09-30	223199293.23
000026	2014-06-30	137998679.39
000026	2014-03-31	31053528.71
000026	2013-01-01	45846659.76
000026	2013-12-31	79047490.92
000026	2013-09-30	140162346.92
000026	2013-06-30	133994800.57
000026	2013-03-31	52376507.66
000026	2012-12-31	45846659.76
000026	2012-01-01	-411201758.57
000026	2012-09-30	-53523976.61
000026	2012-06-30	-93347203.62
000026	2012-03-31	-65823575.63
000026	2011-12-31	-409490794.61
000026	2011-09-30	-252835737.98
000026	2011-06-30	-103426718.82
000026	2011-03-31	-45795420.73
000026	2010-12-31	-98485651.88
000026	2010-09-30	-58184368.69
000026	2010-06-30	875685.15
000026	2010-03-31	19022130.42
000026	2009-12-31	83020522.84
000026	2009-09-30	81159012.38
000026	2009-06-30	80330737.00
000026	2009-03-31	81714990.56
000026	2008-12-31	-77725105.19
000026	2008-09-30	-117799912.93
000026	2008-06-30	-79463641.65
000026	2008-03-31	-28781126.93
000026	2007-12-31	-57409010.78
000026	2007-09-30	-41145343.66
000026	2007-06-30	-31592113.96
000026	2007-03-31	85884.88
000026	2006-12-31	-86133036.02
000026	2006-09-30	-41817715.37
000026	2006-06-30	-26564640.47
000026	2006-03-31	-28417964.16
000026	2005-12-31	-14006618.19
000026	2005-09-30	-8441284.39
000026	2005-06-30	-8722830.88
000026	2005-03-31	-1946161.87
000026	2004-12-31	-24942143.00
000026	2004-09-30	-35268027.09
000026	2004-06-30	-35957512.59
000026	2004-03-31	-19136347.76
000027	2014-09-30	2768743652.87
000027	2014-06-30	1606483937.11
000027	2014-03-31	1209922498.22
000027	2013-12-31	2294482046.83
000027	2013-01-01	2638556671.94
000027	2013-09-30	1800572263.32
000027	2013-06-30	1051675662.55
000027	2013-03-31	192627829.87
000027	2012-01-01	3176836798.34
000027	2012-12-31	2638556671.94
000027	2012-09-30	1539751827.52
000027	2012-06-30	1384212745.55
000027	2012-03-31	385078085.74
000027	2011-12-31	3176836798.34
000027	2011-09-30	2058910944.92
000027	2011-06-30	1492921071.32
000027	2011-03-31	1063390146.78
000027	2010-12-31	2551221661.13
000027	2010-09-30	2327417463.31
000027	2010-06-30	1546165704.39
000027	2010-03-31	997791331.34
000027	2009-12-31	3048967557.27
000027	2009-09-30	2559038526.45
000027	2009-06-30	1352326458.81
000027	2009-03-31	738807131.24
000027	2008-12-31	1721907351.25
000027	2008-09-30	1565684951.81
000027	2008-06-30	886996703.84
000027	2008-03-31	503189217.39
000027	2007-12-31	2674680642.21
000027	2007-09-30	1828664822.62
000027	2007-06-30	1253404275.85
000027	2007-03-31	598381751.28
000027	2006-12-31	1838404104.98
000027	2006-09-30	1326789970.26
000027	2006-06-30	702137729.50
000027	2005-12-31	2063663300.55
000027	2005-09-30	1353459875.68
000027	2005-06-30	776030777.62
000027	2005-03-31	396075673.21
000027	2004-12-31	1857855249.55
000027	2004-09-30	1537538572.65
000027	2004-06-30	692774130.30
000027	2004-03-31	513327224.73
000028	2014-09-30	-589344250.11
000028	2014-06-30	-484715807.96
000028	2014-03-31	-425683165.96
000028	2013-12-31	465028099.83
000028	2013-01-01	323955332.76
000028	2013-09-30	244812738.44
000028	2013-06-30	238276873.08
000028	2013-03-31	109790134.68
000028	2012-12-31	323955332.76
000028	2012-01-01	230104293.35
000028	2012-09-30	12085264.80
000028	2012-06-30	138909868.17
000028	2012-03-31	-271437536.92
000028	2011-12-31	227316131.98
000028	2011-09-30	-189951324.31
000028	2011-06-30	107677081.76
000028	2011-03-31	-316947045.11
000028	2010-12-31	428159420.65
000028	2010-09-30	286512131.91
000028	2010-06-30	216358926.82
000028	2010-03-31	-66260974.06
000028	2009-12-31	270845132.05
000028	2009-09-30	194251374.04
000028	2009-06-30	151069889.91
000028	2009-03-31	67253449.21
000028	2008-12-31	246580438.99
000028	2008-09-30	157429692.51
000028	2008-06-30	92784647.71
000028	2008-03-31	-55114839.48
000028	2007-12-31	87698080.01
000028	2007-09-30	80990776.82
000028	2007-06-30	59145582.52
000028	2007-03-31	48774932.57
000028	2006-12-31	181729861.80
000028	2006-09-30	179336368.87
000028	2006-06-30	128872280.81
000028	2006-03-31	-78614930.71
000028	2005-12-31	148275068.00
000028	2005-09-30	5476083.63
000028	2005-06-30	58338411.18
000028	2005-03-31	-12484417.70
000028	2004-12-31	130295006.15
000028	2004-09-30	43108498.00
000028	2004-06-30	-7317280.66
000028	2004-03-31	-15559833.44
000029	2014-09-30	237793355.50
000029	2014-06-30	200024750.32
000029	2014-03-31	147785842.22
000029	2013-12-31	194953683.40
000029	2013-01-01	27409819.53
000029	2013-09-30	-12312244.25
000029	2013-06-30	349447741.01
000029	2013-03-31	270776251.76
000029	2012-12-31	27409819.53
000029	2012-01-01	115154790.41
000029	2012-09-30	-194934163.92
000029	2012-06-30	-116313872.03
000029	2012-03-31	-16248114.45
000029	2011-12-31	115154790.41
000029	2011-09-30	84217559.08
000029	2011-06-30	84323901.31
000029	2011-03-31	46179908.39
000029	2010-12-31	-179051561.17
000029	2010-09-30	-248352597.52
000029	2010-06-30	-66691366.55
000029	2010-03-31	-69895651.39
000029	2009-12-31	-412125880.54
000029	2009-09-30	-565752936.74
000029	2009-06-30	-21003143.36
000029	2009-03-31	-29201597.35
000029	2008-12-31	-82529495.72
000029	2008-09-30	-83820936.51
000029	2008-06-30	-18881571.47
000029	2008-03-31	-32327873.42
000029	2007-12-31	-52901570.14
000029	2007-09-30	-81940786.02
000029	2007-06-30	-93548397.35
000029	2007-03-31	-23289504.51
000029	2006-12-31	175115254.95
000029	2006-09-30	311736557.91
000029	2006-06-30	235826415.59
000029	2006-03-31	98753547.50
000029	2005-12-31	266270984.93
000029	2005-09-30	144347476.49
000029	2005-06-30	100924290.07
000029	2005-03-31	36252437.85
000029	2004-12-31	7931483.51
000029	2004-09-30	48976312.92
000029	2004-06-30	61938781.67
000029	2004-03-31	-22550170.94
000030	2014-09-30	218118474.74
000030	2014-06-30	184446036.11
000030	2014-03-31	175487434.22
000030	2013-12-31	-74906133.27
000030	2013-01-01	373699129.69
000030	2013-09-30	-232157487.79
000030	2013-06-30	-144610812.96
000030	2013-03-31	-106231200.68
000030	2012-12-31	-2967576.10
000030	2012-01-01	1143387.74
000030	2012-09-30	-67892.39
000030	2012-06-30	-1307733.01
000030	2012-03-31	-471684.16
000030	2011-12-31	1143387.74
000030	2011-09-30	2514536.66
000030	2011-06-30	-101749.10
000030	2011-03-31	319940.61
000030	2010-12-31	201207.05
000030	2010-09-30	59872.85
000030	2010-06-30	203646.93
000030	2010-03-31	-5194.61
000030	2009-12-31	-167662.91
000030	2009-09-30	13437.53
000030	2009-06-30	-19341.90
000030	2009-03-31	62.70
000030	2008-12-31	-374264.55
000030	2008-09-30	8851.90
000030	2008-06-30	27209.90
000030	2008-03-31	69415.30
000030	2007-12-31	-3178361.53
000030	2007-09-30	14189.30
000030	2007-06-30	15512.50
000030	2007-03-31	-32475.10
000030	2006-12-31	-84197.08
000030	2006-09-30	-2429.27
000030	2006-06-30	-49246.07
000030	2006-03-31	-81286.19
000030	2005-12-31	27499312.61
000030	2005-09-30	48830372.28
000030	2005-06-30	17545743.52
000030	2004-12-31	13695335.45
000030	2004-09-30	6242588.35
000030	2004-06-30	-2166310.32
000031	2014-09-30	-1787637956.56
000031	2014-06-30	-1537089103.52
000031	2014-03-31	-1193191042.55
000031	2013-12-31	-3281900009.57
000031	2013-01-01	2643336522.80
000031	2013-09-30	-680873843.17
000031	2013-06-30	1400749301.16
000031	2013-03-31	1112495445.22
000031	2012-01-01	-2413342532.57
000031	2012-12-31	2643336522.80
000031	2012-09-30	1138564709.56
000031	2012-06-30	278159316.12
000031	2012-03-31	-63752422.55
000031	2011-12-31	-2413342532.57
000031	2011-09-30	-1946100949.09
000031	2011-06-30	-2376696439.70
000031	2011-03-31	-1684157364.13
000031	2010-12-31	-3593069965.38
000031	2010-09-30	-2413553644.69
000031	2010-06-30	-1191506676.99
000031	2010-03-31	-155961386.04
000031	2009-12-31	78743457.12
000031	2009-09-30	440404092.79
000031	2009-06-30	647531304.84
000031	2009-03-31	53939616.52
000031	2008-12-31	-3469710342.81
000031	2008-09-30	-3016466207.51
000031	2008-06-30	-427479470.07
000031	2008-03-31	-17961987.11
000031	2007-12-31	-355047280.38
000031	2007-09-30	-733564771.36
000031	2007-06-30	-384875333.93
000031	2007-03-31	-24394914.44
000031	2006-12-31	-20314164.64
000031	2006-09-30	20358624.65
000031	2006-06-30	52899526.63
000031	2006-03-31	29626152.09
000031	2005-12-31	140993664.97
000031	2005-09-30	101478640.26
000031	2005-06-30	53254192.76
000031	2005-03-31	15094061.28
000031	2004-12-31	158506182.09
000031	2004-09-30	103217951.49
000031	2004-06-30	65814147.22
000031	2004-03-31	28510163.93
000032	2014-09-30	67402841.51
000032	2014-06-30	29016039.70
000032	2014-03-31	884179.05
000032	2013-12-31	-54597517.99
000032	2013-01-01	25453167.75
000032	2013-09-30	-35939991.28
000032	2013-06-30	4364199.35
000032	2013-03-31	8742515.47
000032	2012-12-31	25453167.75
000032	2012-01-01	35196943.24
000032	2012-09-30	-16719735.89
000032	2012-06-30	-42521844.61
000032	2012-03-31	-27616250.20
000032	2011-12-31	35196943.24
000032	2011-09-30	16472199.89
000032	2011-06-30	-37048855.00
000032	2011-03-31	-86438884.21
000032	2010-12-31	8830495.10
000032	2010-09-30	15744445.41
000032	2010-06-30	27050061.22
000032	2010-03-31	26004579.14
000032	2009-12-31	204901197.20
000032	2009-09-30	133922131.34
000032	2009-06-30	41186053.45
000032	2009-03-31	-8697331.62
000032	2008-12-31	-75745388.15
000032	2008-09-30	-56926922.89
000032	2008-06-30	-52714760.30
000032	2008-03-31	5701187.84
000032	2007-12-31	520998314.38
000032	2007-09-30	473088306.16
000032	2007-06-30	242091495.44
000032	2007-03-31	178771561.15
000032	2006-12-31	-89828007.55
000032	2006-09-30	-33401617.20
000032	2006-06-30	-26769107.84
000032	2006-03-31	-35078757.21
000032	2005-12-31	-146631592.15
000032	2005-09-30	-151243622.56
000032	2005-06-30	-190162247.22
000032	2005-03-31	-132990260.40
000032	2004-12-31	109444943.22
000032	2004-09-30	36663993.68
000032	2004-06-30	15052515.28
000032	2004-03-31	48041007.11
000033	2014-09-30	5486926.11
000033	2014-06-30	-3637202.88
000033	2014-03-31	-5271165.60
000033	2013-12-31	42822709.57
000033	2013-01-01	13799450.81
000033	2013-09-30	3325142.69
000033	2013-06-30	2653366.31
000033	2013-03-31	1924006.82
000033	2012-12-31	13799450.81
000033	2012-01-01	31224967.47
000033	2012-09-30	8201320.65
000033	2012-06-30	6102946.03
000033	2012-03-31	2746167.20
000033	2011-12-31	31224967.47
000033	2011-09-30	31233797.26
000033	2011-06-30	17571678.89
000033	2011-03-31	6413625.42
000033	2010-12-31	30598520.18
000033	2010-09-30	10806470.04
000033	2010-06-30	7215286.53
000033	2010-03-31	290909.69
000033	2009-12-31	1165860.00
000033	2009-09-30	3491148.12
000033	2009-06-30	1129560.18
000033	2009-03-31	698904.14
000033	2008-12-31	22720319.68
000033	2008-09-30	17696083.55
000033	2008-06-30	15978145.17
000033	2008-03-31	5875403.11
000033	2007-12-31	28565011.45
000033	2007-09-30	9083975.11
000033	2007-06-30	10886776.12
000033	2007-03-31	7629644.67
000033	2006-12-31	12102469.58
000033	2006-09-30	20645388.68
000033	2006-06-30	11822050.83
000033	2006-03-31	7283391.72
000033	2005-12-31	35000644.99
000033	2005-09-30	25351070.55
000033	2005-06-30	14081132.89
000033	2005-03-31	7855979.61
000033	2004-12-31	20176593.88
000033	2004-09-30	17823768.94
000033	2004-06-30	11366954.11
000033	2004-03-31	5040926.46
000034	2014-09-30	-28174985.31
000034	2014-06-30	-30135658.73
000034	2014-03-31	-7725050.97
000034	2013-12-31	7254417.80
000034	2013-01-01	-7974855.52
000034	2013-09-30	8846607.56
000034	2013-06-30	379640.59
000034	2013-03-31	-8417214.86
000034	2012-12-31	-7974855.52
000034	2012-01-01	8927649.08
000034	2012-09-30	-2837403.53
000034	2012-06-30	-16584938.43
000034	2012-03-31	-8857144.13
000034	2011-12-31	8927649.08
000034	2011-09-30	-6390216.85
000034	2011-06-30	-9421293.41
000034	2011-03-31	-7108980.21
000034	2010-12-31	40345175.96
000034	2010-09-30	-8676373.64
000034	2010-06-30	-9003835.30
000034	2010-03-31	5812753.63
000034	2009-12-31	259812.81
000034	2009-09-30	12014074.90
000034	2009-06-30	1607149.89
000034	2009-03-31	5796795.25
000034	2008-12-31	2341569.95
000034	2008-09-30	-4793765.11
000034	2008-06-30	-8721701.64
000034	2008-03-31	-12178442.09
000034	2007-12-31	19233187.88
000034	2007-09-30	3880128.42
000034	2007-06-30	1775885.66
000034	2007-03-31	-2539383.28
000034	2006-12-31	1110136.36
000034	2006-09-30	52452342.40
000034	2006-06-30	46767771.54
000034	2006-03-31	41875818.02
000034	2005-12-31	47180165.05
000034	2005-09-30	22717642.51
000034	2005-06-30	20975528.78
000034	2005-03-31	29195459.07
000034	2004-12-31	26348072.66
000034	2004-09-30	-22105153.63
000034	2004-06-30	32644552.05
000034	2004-03-31	32869962.99
000035	2014-09-30	188621922.46
000035	2014-06-30	78056305.51
000035	2014-03-31	-4562341.40
000035	2013-01-01	-395029388.67
000035	2013-12-31	-106677214.39
000035	2013-09-30	-106089134.27
000035	2013-06-30	-93523736.08
000035	2013-03-31	-57430.41
000035	2012-12-31	-395029388.67
000035	2012-01-01	-291276.12
000035	2012-09-30	-348620753.36
000035	2012-06-30	-327390820.98
000035	2012-03-31	-327263789.62
000035	2011-12-31	-291276.12
000035	2011-09-30	-61600.33
000035	2011-06-30	15144.40
000035	2011-03-31	140971.56
000035	2010-12-31	-23727.05
000035	2010-09-30	3735.37
000035	2010-06-30	8405.41
000035	2010-03-31	8423.32
000035	2009-12-31	-52324.68
000035	2009-09-30	-419304.63
000035	2009-06-30	-394257.95
000035	2009-03-31	-419091.90
000035	2008-12-31	-736589.75
000035	2008-09-30	-461683.00
000035	2008-06-30	-231500.74
000035	2008-03-31	-20053.74
000035	2007-12-31	-404526.59
000035	2007-09-30	-1154424.80
000035	2007-06-30	-1177990.79
000035	2007-03-31	-317013.04
000035	2006-12-31	-108387.01
000035	2006-09-30	62334.61
000035	2006-06-30	17903.51
000035	2006-03-31	-39387.89
000035	2005-12-31	-453062.07
000035	2005-09-30	-3283277.46
000035	2005-06-30	-3248565.22
000035	2004-12-31	-280475172.75
000035	2004-09-30	-189614247.81
000035	2004-06-30	-113003223.31
000035	2004-03-31	-53483976.20
000036	2014-09-30	-1616671151.79
000036	2014-06-30	-660816300.88
000036	2014-03-31	-462010670.81
000036	2013-12-31	-265751989.11
000036	2013-01-01	-166836997.20
000036	2013-09-30	-143727436.61
000036	2013-06-30	-118105734.85
000036	2013-03-31	-50508755.21
000036	2012-01-01	-434705808.41
000036	2012-12-31	-166836997.20
000036	2012-09-30	-90787764.07
000036	2012-06-30	-84871895.66
000036	2012-03-31	-42893024.70
000036	2011-12-31	-434705808.41
000036	2011-09-30	-328782457.79
000036	2011-06-30	-313333148.93
000036	2011-03-31	-57419081.26
000036	2010-12-31	1050194151.02
000036	2010-09-30	845997764.62
000036	2010-06-30	766219816.14
000036	2010-03-31	404991568.20
000036	2009-12-31	957552928.50
000036	2009-09-30	876641880.67
000036	2009-06-30	554204971.24
000036	2009-03-31	122283669.05
000036	2008-12-31	97199615.59
000036	2008-09-30	-14437134.16
000036	2008-06-30	-46877475.87
000036	2008-03-31	583654650.62
000036	2007-12-31	436085828.73
000036	2007-09-30	89053289.06
000036	2007-06-30	503717570.15
000036	2007-03-31	85247350.18
000036	2006-12-31	834583130.24
000036	2006-09-30	377774524.88
000036	2006-06-30	87677312.92
000036	2006-03-31	122103503.59
000036	2005-12-31	-496297367.61
000036	2005-09-30	429496220.84
000036	2005-06-30	-17419924.13
000036	2005-03-31	-271387368.62
000036	2004-12-31	-306683169.34
000036	2004-09-30	-297683956.73
000036	2004-06-30	-214148406.64
000036	2004-03-31	-193567296.30
